trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
R8_D1_037,16:37:02,16:37:32,CBE045,5,4389.2
R8_D1_037,16:40:31,16:40:31,CBE044,6,5432.7
R8_D0_038,16:44:00,16:44:00,CBE044,1,0.0
R8_D0_038,16:46:59,16:47:29,CBE045,2,1043.6
R8_D0_038,16:50:28,16:50:58,CBE046,3,2087.2
R8_D0_038,16:53:40,16:54:10,CBE047,4,3035.1
R8_D0_038,16:56:52,16:57:22,CBE048,5,3983.0
R8_D0_038,17:01:31,17:01:31,CBE001,6,5432.7
R8_D1_038,16:45:00,16:45:00,CBE001,1,0.0
R8_D1_038,16:49:09,16:49:39,CBE048,2,1449.8
R8_D1_038,16:52:21,16:52:51,CBE047,3,2397.7
R8_D1_038,16:55:33,16:56:03,CBE046,4,3345.6
R8_D1_038,16:59:02,16:59:32,CBE045,5,4389.2
R8_D1_038,17:02:31,17:02:31,CBE044,6,5432.7
R8_D0_039,17:06:00,17:06:00,CBE044,1,0.0
R8_D0_039,17:08:59,17:09:29,CBE045,2,1043.6
R8_D0_039,17:12:28,17:12:58,CBE046,3,2087.2
R8_D0_039,17:15:40,17:16:10,CBE047,4,3035.1
R8_D0_039,17:18:52,17:19:22,CBE048,5,3983.0
R8_D0_039,17:23:31,17:23:31,CBE001,6,5432.7
R8_D1_039,17:07:00,17:07:00,CBE001,1,0.0
R8_D1_039,17:11:09,17:11:39,CBE048,2,1449.8
R8_D1_039,17:14:21,17:14:51,CBE047,3,2397.7
R8_D1_039,17:17:33,17:18:03,CBE046,4,3345.6
R8_D1_039,17:21:02,17:21:32,CBE045,5,4389.2
R8_D1_039,17:24:31,17:24:31,CBE044,6,5432.7
R8_D0_040,17:18:00,17:18:00,CBE044,1,0.0
R8_D0_040,17:20:59,17:21:29,CBE045,2,1043.6
R8_D0_040,17:24:28,17:24:58,CBE046,3,2087.2
R8_D0_040,17:27:40,17:28:10,CBE047,4,3035.1
R8_D0_040,17:30:52,17:31:22,CBE048,5,3983.0
R8_D0_040,17:35:31,17:35:31,CBE001,6,5432.7
R8_D1_040,17:19:00,17:19:00,CBE001,1,0.0
R8_D1_040,17:23:09,17:23:39,CBE048,2,1449.8
R8_D1_040,17:26:21,17:26:51,CBE047,3,2397.7
R8_D1_040,17:29:33,17:30:03,CBE046,4,3345.6
R8_D1_040,17:33:02,17:33:32,CBE045,5,4389.2
R8_D1_040,17:36:31,17:36:31,CBE044,6,5432.7
R8_D0_041,17:30:00,17:30:00,CBE044,1,0.0
R8_D0_041,17:32:59,17:33:29,CBE045,2,1043.6
R8_D0_041,17:36:28,17:36:58,CBE046,3,2087.2
R8_D0_041,17:39:40,17:40:10,CBE047,4,3035.1
R8_D0_041,17:42:52,17:43:22,CBE048,5,3983.0
R8_D0_041,17:47:31,17:47:31,CBE001,6,5432.7
R8_D1_041,17:31:00,17:31:00,CBE001,1,0.0
R8_D1_041,17:35:09,17:35:39,CBE048,2,1449.8
R8_D1_041,17:38:21,17:38:51,CBE047,3,2397.7
R8_D1_041,17:41:33,17:42:03,CBE046,4,3345.6
R8_D1_041,17:45:02,17:45:32,CBE045,5,4389.2
R8_D1_041,17:48:31,17:48:31,CBE044,6,5432.7
R8_D0_042,17:42:00,17:42:00,CBE044,1,0.0
R8_D0_042,17:44:59,17:45:29,CBE045,2,1043.6
R8_D0_042,17:48:28,17:48:58,CBE046,3,2087.2
R8_D0_042,17:51:40,17:52:10,CBE047,4,3035.1
R8_D0_042,17:54:52,17:55:22,CBE048,5,3983.0
R8_D0_042,17:59:31,17:59:31,CBE001,6,5432.7
R8_D1_042,17:43:00,17:43:00,CBE001,1,0.0
R8_D1_042,17:47:09,17:47:39,CBE048,2,1449.8
R8_D1_042,17:50:21,17:50:51,CBE047,3,2397.7
R8_D1_042,17:53:33,17:54:03,CBE046,4,3345.6
R8_D1_042,17:57:02,17:57:32,CBE045,5,4389.2
R8_D1_042,18:00:31,18:00:31,CBE044,6,5432.7
R8_D0_043,17:54:00,17:54:00,CBE044,1,0.0
R8_D0_043,17:56:59,17:57:29,CBE045,2,1043.6
R8_D0_043,18:00:28,18:00:58,CBE046,3,2087.2
R8_D0_043,18:03:40,18:04:10,CBE047,4,3035.1
R8_D0_043,18:06:52,18:07:22,CBE048,5,3983.0
R8_D0_043,18:11:31,18:11:31,CBE001,6,5432.7
R8_D1_043,17:55:00,17:55:00,CBE001,1,0.0
R8_D1_043,17:59:09,17:59:39,CBE048,2,1449.8
R8_D1_043,18:02:21,18:02:51,CBE047,3,2397.7
R8_D1_043,18:05:33,18:06:03,CBE046,4,3345.6
R8_D1_043,18:09:02,18:09:32,CBE045,5,4389.2
R8_D1_043,18:12:31,18:12:31,CBE044,6,5432.7
R8_D0_044,18:06:00,18:06:00,CBE044,1,0.0
R8_D0_044,18:08:59,18:09:29,CBE045,2,1043.6
R8_D0_044,18:12:28,18:12:58,CBE046,3,2087.2
R8_D0_044,18:15:40,18:16:10,CBE047,4,3035.1
R8_D0_044,18:18:52,18:19:22,CBE048,5,3983.0
R8_D0_044,18:23:31,18:23:31,CBE001,6,5432.7
R8_D1_044,18:07:00,18:07:00,CBE001,1,0.0
R8_D1_044,18:11:09,18:11:39,CBE048,2,1449.8
R8_D1_044,18:14:21,18:14:51,CBE047,3,2397.7
R8_D1_044,18:17:33,18:18:03,CBE046,4,3345.6
R8_D1_044,18:21:02,18:21:32,CBE045,5,4389.2
R8_D1_044,18:24:31,18:24:31,CBE044,6,5432.7
R8_D0_045,18:18:00,18:18:00,CBE044,1,0.0
R8_D0_045,18:20:59,18:21:29,CBE045,2,1043.6
R8_D0_045,18:24:28,18:24:58,CBE046,3,2087.2
R8_D0_045,18:27:40,18:28:10,CBE047,4,3035.1
R8_D0_045,18:30:52,18:31:22,CBE048,5,3983.0
R8_D0_045,18:35:31,18:35:31,CBE001,6,5432.7
R8_D1_045,18:19:00,18:19:00,CBE001,1,0.0
R8_D1_045,18:23:09,18:23:39,CBE048,2,1449.8
R8_D1_045,18:26:21,18:26:51,CBE047,3,2397.7
R8_D1_045,18:29:33,18:30:03,CBE046,4,3345.6
R8_D1_045,18:33:02,18:33:32,CBE045,5,4389.2
R8_D1_045,18:36:31,18:36:31,CBE044,6,5432.7
R8_D0_046,18:30:00,18:30:00,CBE044,1,0.0
R8_D0_046,18:32:59,18:33:29,CBE045,2,1043.6
R8_D0_046,18:36:28,18:36:58,CBE046,3,2087.2
R8_D0_046,18:39:40,18:40:10,CBE047,4,3035.1
R8_D0_046,18:42:52,18:43:22,CBE048,5,3983.0
R8_D0_046,18:47:31,18:47:31,CBE001,6,5432.7
R8_D1_046,18:31:00,18:31:00,CBE001,1,0.0
R8_D1_046,18:35:09,18:35:39,CBE048,2,1449.8
R8_D1_046,18:38:21,18:38:51,CBE047,3,2397.7
R8_D1_046,18:41:33,18:42:03,CBE046,4,3345.6
R8_D1_046,18:45:02,18:45:32,CBE045,5,4389.2
R8_D1_046,18:48:31,18:48:31,CBE044,6,5432.7
R8_D0_047,18:42:00,18:42:00,CBE044,1,0.0
R8_D0_047,18:44:59,18:45:29,CBE045,2,1043.6
R8_D0_047,18:48:28,18:48:58,CBE046,3,2087.2
R8_D0_047,18:51:40,18:52:10,CBE047,4,3035.1
R8_D0_047,18:54:52,18:55:22,CBE048,5,3983.0
R8_D0_047,18:59:31,18:59:31,CBE001,6,5432.7
R8_D1_047,18:43:00,18:43:00,CBE001,1,0.0
R8_D1_047,18:47:09,18:47:39,CBE048,2,1449.8
R8_D1_047,18:50:21,18:50:51,CBE047,3,2397.7
R8_D1_047,18:53:33,18:54:03,CBE046,4,3345.6
R8_D1_047,18:57:02,18:57:32,CBE045,5,4389.2
R8_D1_047,19:00:31,19:00:31,CBE044,6,5432.7
R8_D0_048,18:54:00,18:54:00,CBE044,1,0.0
R8_D0_048,18:56:59,18:57:29,CBE045,2,1043.6
R8_D0_048,19:00:28,19:00:58,CBE046,3,2087.2
R8_D0_048,19:03:40,19:04:10,CBE047,4,3035.1
R8_D0_048,19:06:52,19:07:22,CBE048,5,3983.0
R8_D0_048,19:11:31,19:11:31,CBE001,6,5432.7
R8_D1_048,18:55:00,18:55:00,CBE001,1,0.0
R8_D1_048,18:59:09,18:59:39,CBE048,2,1449.8
R8_D1_048,19:02:21,19:02:51,CBE047,3,2397.7
R8_D1_048,19:05:33,19:06:03,CBE046,4,3345.6
R8_D1_048,19:09:02,19:09:32,CBE045,5,4389.2
R8_D1_048,19:12:31,19:12:31,CBE044,6,5432.7
R8_D0_049,19:06:00,19:06:00,CBE044,1,0.0
R8_D0_049,19:08:59,19:09:29,CBE045,2,1043.6
R8_D0_049,19:12:28,19:12:58,CBE046,3,2087.2
R8_D0_049,19:15:40,19:16:10,CBE047,4,3035.1
R8_D0_049,19:18:52,19:19:22,CBE048,5,3983.0
R8_D0_049,19:23:31,19:23:31,CBE001,6,5432.7
R8_D1_049,19:07:00,19:07:00,CBE001,1,0.0
R8_D1_049,19:11:09,19:11:39,CBE048,2,1449.8
R8_D1_049,19:14:21,19:14:51,CBE047,3,2397.7
R8_D1_049,19:17:33,19:18:03,CBE046,4,3345.6
R8_D1_049,19:21:02,19:21:32,CBE045,5,4389.2
R8_D1_049,19:24:31,19:24:31,CBE044,6,5432.7
R8_D0_050,19:18:00,19:18:00,CBE044,1,0.0
R8_D0_050,19:20:59,19:21:29,CBE045,2,1043.6
R8_D0_050,19:24:28,19:24:58,CBE046,3,2087.2
R8_D0_050,19:27:40,19:28:10,CBE047,4,3035.1
R8_D0_050,19:30:52,19:31:22,CBE048,5,3983.0
R8_D0_050,19:35:31,19:35:31,CBE001,6,5432.7
R8_D1_050,19:19:00,19:19:00,CBE001,1,0.0
R8_D1_050,19:23:09,19:23:39,CBE048,2,1449.8
R8_D1_050,19:26:21,19:26:51,CBE047,3,2397.7
R8_D1_050,19:29:33,19:30:03,CBE046,4,3345.6
R8_D1_050,19:33:02,19:33:32,CBE045,5,4389.2
R8_D1_050,19:36:31,19:36:31,CBE044,6,5432.7
R8_D0_051,19:30:00,19:30:00,CBE044,1,0.0
R8_D0_051,19:32:59,19:33:29,CBE045,2,1043.6
R8_D0_051,19:36:28,19:36:58,CBE046,3,2087.2
R8_D0_051,19:39:40,19:40:10,CBE047,4,3035.1
R8_D0_051,19:42:52,19:43:22,CBE048,5,3983.0
R8_D0_051,19:47:31,19:47:31,CBE001,6,5432.7
R8_D1_051,19:31:00,19:31:00,CBE001,1,0.0
R8_D1_051,19:35:09,19:35:39,CBE048,2,1449.8
R8_D1_051,19:38:21,19:38:51,CBE047,3,2397.7
R8_D1_051,19:41:33,19:42:03,CBE046,4,3345.6
R8_D1_051,19:45:02,19:45:32,CBE045,5,4389.2
R8_D1_051,19:48:31,19:48:31,CBE044,6,5432.7
R8_D0_052,19:42:00,19:42:00,CBE044,1,0.0
R8_D0_052,19:44:59,19:45:29,CBE045,2,1043.6
R8_D0_052,19:48:28,19:48:58,CBE046,3,2087.2
R8_D0_052,19:51:40,19:52:10,CBE047,4,3035.1
R8_D0_052,19:54:52,19:55:22,CBE048,5,3983.0
R8_D0_052,19:59:31,19:59:31,CBE001,6,5432.7
R8_D1_052,19:43:00,19:43:00,CBE001,1,0.0
R8_D1_052,19:47:09,19:47:39,CBE048,2,1449.8
R8_D1_052,19:50:21,19:50:51,CBE047,3,2397.7
R8_D1_052,19:53:33,19:54:03,CBE046,4,3345.6
R8_D1_052,19:57:02,19:57:32,CBE045,5,4389.2
R8_D1_052,20:00:31,20:00:31,CBE044,6,5432.7
R8_D0_053,19:54:00,19:54:00,CBE044,1,0.0
R8_D0_053,19:56:59,19:57:29,CBE045,2,1043.6
R8_D0_053,20:00:28,20:00:58,CBE046,3,2087.2
R8_D0_053,20:03:40,20:04:10,CBE047,4,3035.1
R8_D0_053,20:06:52,20:07:22,CBE048,5,3983.0
R8_D0_053,20:11:31,20:11:31,CBE001,6,5432.7
R8_D1_053,19:55:00,19:55:00,CBE001,1,0.0
R8_D1_053,19:59:09,19:59:39,CBE048,2,1449.8
R8_D1_053,20:02:21,20:02:51,CBE047,3,2397.7
R8_D1_053,20:05:33,20:06:03,CBE046,4,3345.6
R8_D1_053,20:09:02,20:09:32,CBE045,5,4389.2
R8_D1_053,20:12:31,20:12:31,CBE044,6,5432.7
R8_D0_054,20:06:00,20:06:00,CBE044,1,0.0
R8_D0_054,20:08:59,20:09:29,CBE045,2,1043.6
R8_D0_054,20:12:28,20:12:58,CBE046,3,2087.2
R8_D0_054,20:15:40,20:16:10,CBE047,4,3035.1
R8_D0_054,20:18:52,20:19:22,CBE048,5,3983.0
R8_D0_054,20:23:31,20:23:31,CBE001,6,5432.7
R8_D1_054,20:07:00,20:07:00,CBE001,1,0.0
R8_D1_054,20:11:09,20:11:39,CBE048,2,1449.8
R8_D1_054,20:14:21,20:14:51,CBE047,3,2397.7
R8_D1_054,20:17:33,20:18:03,CBE046,4,3345.6
R8_D1_054,20:21:02,20:21:32,CBE045,5,4389.2
R8_D1_054,20:24:31,20:24:31,CBE044,6,5432.7
R8_D0_055,20:28:00,20:28:00,CBE044,1,0.0
R8_D0_055,20:30:59,20:31:29,CBE045,2,1043.6
R8_D0_055,20:34:28,20:34:58,CBE046,3,2087.2
R8_D0_055,20:37:40,20:38:10,CBE047,4,3035.1
R8_D0_055,20:40:52,20:41:22,CBE048,5,3983.0
R8_D0_055,20:45:31,20:45:31,CBE001,6,5432.7
R8_D1_055,20:29:00,20:29:00,CBE001,1,0.0
R8_D1_055,20:33:09,20:33:39,CBE048,2,1449.8
R8_D1_055,20:36:21,20:36:51,CBE047,3,2397.7
R8_D1_055,20:39:33,20:40:03,CBE046,4,3345.6
R8_D1_055,20:43:02,20:43:32,CBE045,5,4389.2
R8_D1_055,20:46:31,20:46:31,CBE044,6,5432.7
R8_D0_056,20:50:00,20:50:00,CBE044,1,0.0
R8_D0_056,20:52:59,20:53:29,CBE045,2,1043.6
R8_D0_056,20:56:28,20:56:58,CBE046,3,2087.2
R8_D0_056,20:59:40,21:00:10,CBE047,4,3035.1
R8_D0_056,21:02:52,21:03:22,CBE048,5,3983.0
R8_D0_056,21:07:31,21:07:31,CBE001,6,5432.7
R8_D1_056,20:51:00,20:51:00,CBE001,1,0.0
R8_D1_056,20:55:09,20:55:39,CBE048,2,1449.8
R8_D1_056,20:58:21,20:58:51,CBE047,3,2397.7
R8_D1_056,21:01:33,21:02:03,CBE046,4,3345.6
R8_D1_056,21:05:02,21:05:32,CBE045,5,4389.2
R8_D1_056,21:08:31,21:08:31,CBE044,6,5432.7
R8_D0_057,21:12:00,21:12:00,CBE044,1,0.0
R8_D0_057,21:14:59,21:15:29,CBE045,2,1043.6
R8_D0_057,21:18:28,21:18:58,CBE046,3,2087.2
R8_D0_057,21:21:40,21:22:10,CBE047,4,3035.1
R8_D0_057,21:24:52,21:25:22,CBE048,5,3983.0
R8_D0_057,21:29:31,21:29:31,CBE001,6,5432.7
R8_D1_057,21:13:00,21:13:00,CBE001,1,0.0
R8_D1_057,21:17:09,21:17:39,CBE048,2,1449.8
R8_D1_057,21:20:21,21:20:51,CBE047,3,2397.7
R8_D1_057,21:23:33,21:24:03,CBE046,4,3345.6
R8_D1_057,21:27:02,21:27:32,CBE045,5,4389.2
R8_D1_057,21:30:31,21:30:31,CBE044,6,5432.7
R8_D0_058,21:34:00,21:34:00,CBE044,1,0.0
R8_D0_058,21:36:59,21:37:29,CBE045,2,1043.6
R8_D0_058,21:40:28,21:40:58,CBE046,3,2087.2
R8_D0_058,21:43:40,21:44:10,CBE047,4,3035.1
R8_D0_058,21:46:52,21:47:22,CBE048,5,3983.0
R8_D0_058,21:51:31,21:51:31,CBE001,6,5432.7
R8_D1_058,21:35:00,21:35:00,CBE001,1,0.0
R8_D1_058,21:39:09,21:39:39,CBE048,2,1449.8
R8_D1_058,21:42:21,21:42:51,CBE047,3,2397.7
R8_D1_058,21:45:33,21:46:03,CBE046,4,3345.6
R8_D1_058,21:49:02,21:49:32,CBE045,5,4389.2
R8_D1_058,21:52:31,21:52:31,CBE044,6,5432.7
R8_D0_059,21:56:00,21:56:00,CBE044,1,0.0
R8_D0_059,21:58:59,21:59:29,CBE045,2,1043.6
R8_D0_059,22:02:28,22:02:58,CBE046,3,2087.2
R8_D0_059,22:05:40,22:06:10,CBE047,4,3035.1
R8_D0_059,22:08:52,22:09:22,CBE048,5,3983.0
R8_D0_059,22:13:31,22:13:31,CBE001,6,5432.7
R8_D1_059,21:57:00,21:57:00,CBE001,1,0.0
R8_D1_059,22:01:09,22:01:39,CBE048,2,1449.8
R8_D1_059,22:04:21,22:04:51,CBE047,3,2397.7
R8_D1_059,22:07:33,22:08:03,CBE046,4,3345.6
R8_D1_059,22:11:02,22:11:32,CBE045,5,4389.2
R8_D1_059,22:14:31,22:14:31,CBE044,6,5432.7
R8_D0_060,22:18:00,22:18:00,CBE044,1,0.0
R8_D0_060,22:20:59,22:21:29,CBE045,2,1043.6
R8_D0_060,22:24:28,22:24:58,CBE046,3,2087.2
R8_D0_060,22:27:40,22:28:10,CBE047,4,3035.1
R8_D0_060,22:30:52,22:31:22,CBE048,5,3983.0
R8_D0_060,22:35:31,22:35:31,CBE001,6,5432.7
R8_D1_060,22:19:00,22:19:00,CBE001,1,0.0
R8_D1_060,22:23:09,22:23:39,CBE048,2,1449.8
R8_D1_060,22:26:21,22:26:51,CBE047,3,2397.7
R8_D1_060,22:29:33,22:30:03,CBE046,4,3345.6
R8_D1_060,22:33:02,22:33:32,CBE045,5,4389.2
R8_D1_060,22:36:31,22:36:31,CBE044,6,5432.7
R9_D0_001,05:30:00,05:30:00,CBE049,1,0.0
R9_D0_001,05:34:13,05:34:48,CBE050,2,1826.5
R9_D0_001,05:37:11,05:37:46,CBE051,3,2861.6
R9_D0_001,05:40:19,05:40:54,CBE052,4,3966.2
R9_D0_001,05:42:51,05:43:26,CBE053,5,4810.6
R9_D0_001,06:04:25,06:04:25,CBE054,6,13902.9
R9_D1_001,05:50:00,05:50:00,CBE054,1,0.0
R9_D1_001,06:10:59,06:11:34,CBE053,2,9092.2
R9_D1_001,06:13:31,06:14:06,CBE052,3,9936.7
R9_D1_001,06:16:39,06:17:14,CBE051,4,11041.3
R9_D1_001,06:19:37,06:20:12,CBE050,5,12076.4
R9_D1_001,06:24:25,06:24:25,CBE049,6,13902.9
R9_D0_002,06:10:00,06:10:00,CBE049,1,0.0
R9_D0_002,06:14:13,06:14:48,CBE050,2,1826.5
R9_D0_002,06:17:11,06:17:46,CBE051,3,2861.6
R9_D0_002,06:20:19,06:20:54,CBE052,4,3966.2
R9_D0_002,06:22:51,06:23:26,CBE053,5,4810.6
R9_D0_002,06:44:25,06:44:25,CBE054,6,13902.9
R9_D1_002,06:30:00,06:30:00,CBE054,1,0.0
R9_D1_002,06:50:59,06:51:34,CBE053,2,9092.2
R9_D1_002,06:53:31,06:54:06,CBE052,3,9936.7
R9_D1_002,06:56:39,06:57:14,CBE051,4,11041.3
R9_D1_002,06:59:37,07:00:12,CBE050,5,12076.4
R9_D1_002,07:04:25,07:04:25,CBE049,6,13902.9
R9_D0_003,06:50:00,06:50:00,CBE049,1,0.0
R9_D0_003,06:54:13,06:54:48,CBE050,2,1826.5
R9_D0_003,06:57:11,06:57:46,CBE051,3,2861.6
R9_D0_003,07:00:19,07:00:54,CBE052,4,3966.2
R9_D0_003,07:02:51,07:03:26,CBE053,5,4810.6
R9_D0_003,07:24:25,07:24:25,CBE054,6,13902.9
R9_D1_003,07:10:00,07:10:00,CBE054,1,0.0
R9_D1_003,07:30:59,07:31:34,CBE053,2,9092.2
R9_D1_003,07:33:31,07:34:06,CBE052,3,9936.7
R9_D1_003,07:36:39,07:37:14,CBE051,4,11041.3
R9_D1_003,07:39:37,07:40:12,CBE050,5,12076.4
R9_D1_003,07:44:25,07:44:25,CBE049,6,13902.9
R9_D0_004,07:30:00,07:30:00,CBE049,1,0.0
R9_D0_004,07:34:13,07:34:48,CBE050,2,1826.5
R9_D0_004,07:37:11,07:37:46,CBE051,3,2861.6
R9_D0_004,07:40:19,07:40:54,CBE052,4,3966.2
R9_D0_004,07:42:51,07:43:26,CBE053,5,4810.6
R9_D0_004,08:04:25,08:04:25,CBE054,6,13902.9
R9_D1_004,07:30:00,07:30:00,CBE054,1,0.0
R9_D1_004,07:50:59,07:51:34,CBE053,2,9092.2
R9_D1_004,07:53:31,07:54:06,CBE052,3,9936.7
R9_D1_004,07:56:39,07:57:14,CBE051,4,11041.3
R9_D1_004,07:59:37,08:00:12,CBE050,5,12076.4
R9_D1_004,08:04:25,08:04:25,CBE049,6,13902.9
R9_D0_005,07:50:00,07:50:00,CBE049,1,0.0
R9_D0_005,07:54:13,07:54:48,CBE050,2,1826.5
R9_D0_005,07:57:11,07:57:46,CBE051,3,2861.6
R9_D0_005,08:00:19,08:00:54,CBE052,4,3966.2
R9_D0_005,08:02:51,08:03:26,CBE053,5,4810.6
R9_D0_005,08:24:25,08:24:25,CBE054,6,13902.9
R9_D1_005,07:50:00,07:50:00,CBE054,1,0.0
R9_D1_005,08:10:59,08:11:34,CBE053,2,9092.2
R9_D1_005,08:13:31,08:14:06,CBE052,3,9936.7
R9_D1_005,08:16:39,08:17:14,CBE051,4,11041.3
R9_D1_005,08:19:37,08:20:12,CBE050,5,12076.4
R9_D1_005,08:24:25,08:24:25,CBE049,6,13902.9
R9_D0_006,08:10:00,08:10:00,CBE049,1,0.0
R9_D0_006,08:14:13,08:14:48,CBE050,2,1826.5
R9_D0_006,08:17:11,08:17:46,CBE051,3,2861.6
R9_D0_006,08:20:19,08:20:54,CBE052,4,3966.2
R9_D0_006,08:22:51,08:23:26,CBE053,5,4810.6
R9_D0_006,08:44:25,08:44:25,CBE054,6,13902.9
R9_D1_006,08:10:00,08:10:00,CBE054,1,0.0
R9_D1_006,08:30:59,08:31:34,CBE053,2,9092.2
R9_D1_006,08:33:31,08:34:06,CBE052,3,9936.7
R9_D1_006,08:36:39,08:37:14,CBE051,4,11041.3
R9_D1_006,08:39:37,08:40:12,CBE050,5,12076.4
R9_D1_006,08:44:25,08:44:25,CBE049,6,13902.9
R9_D0_007,08:30:00,08:30:00,CBE049,1,0.0
R9_D0_007,08:34:13,08:34:48,CBE050,2,1826.5
R9_D0_007,08:37:11,08:37:46,CBE051,3,2861.6
R9_D0_007,08:40:19,08:40:54,CBE052,4,3966.2
R9_D0_007,08:42:51,08:43:26,CBE053,5,4810.6
R9_D0_007,09:04:25,09:04:25,CBE054,6,13902.9
R9_D1_007,08:30:00,08:30:00,CBE054,1,0.0
R9_D1_007,08:50:59,08:51:34,CBE053,2,9092.2
R9_D1_007,08:53:31,08:54:06,CBE052,3,9936.7
R9_D1_007,08:56:39,08:57:14,CBE051,4,11041.3
R9_D1_007,08:59:37,09:00:12,CBE050,5,12076.4
R9_D1_007,09:04:25,09:04:25,CBE049,6,13902.9
R9_D0_008,08:50:00,08:50:00,CBE049,1,0.0
R9_D0_008,08:54:13,08:54:48,CBE050,2,1826.5
R9_D0_008,08:57:11,08:57:46,CBE051,3,2861.6
R9_D0_008,09:00:19,09:00:54,CBE052,4,3966.2
R9_D0_008,09:02:51,09:03:26,CBE053,5,4810.6
R9_D0_008,09:24:25,09:24:25,CBE054,6,13902.9
R9_D1_008,08:50:00,08:50:00,CBE054,1,0.0
R9_D1_008,09:10:59,09:11:34,CBE053,2,9092.2
R9_D1_008,09:13:31,09:14:06,CBE052,3,9936.7
R9_D1_008,09:16:39,09:17:14,CBE051,4,11041.3
R9_D1_008,09:19:37,09:20:12,CBE050,5,12076.4
R9_D1_008,09:24:25,09:24:25,CBE049,6,13902.9
R9_D0_009,09:10:00,09:10:00,CBE049,1,0.0
R9_D0_009,09:14:13,09:14:48,CBE050,2,1826.5
R9_D0_009,09:17:11,09:17:46,CBE051,3,2861.6
R9_D0_009,09:20:19,09:20:54,CBE052,4,3966.2
R9_D0_009,09:22:51,09:23:26,CBE053,5,4810.6
R9_D0_009,09:44:25,09:44:25,CBE054,6,13902.9
R9_D1_009,09:10:00,09:10:00,CBE054,1,0.0
R9_D1_009,09:30:59,09:31:34,CBE053,2,9092.2
R9_D1_009,09:33:31,09:34:06,CBE052,3,9936.7
R9_D1_009,09:36:39,09:37:14,CBE051,4,11041.3
R9_D1_009,09:39:37,09:40:12,CBE050,5,12076.4
R9_D1_009,09:44:25,09:44:25,CBE049,6,13902.9
R9_D0_010,09:30:00,09:30:00,CBE049,1,0.0
R9_D0_010,09:34:13,09:34:48,CBE050,2,1826.5
R9_D0_010,09:37:11,09:37:46,CBE051,3,2861.6
R9_D0_010,09:40:19,09:40:54,CBE052,4,3966.2
R9_D0_010,09:42:51,09:43:26,CBE053,5,4810.6
R9_D0_010,10:04:25,10:04:25,CBE054,6,13902.9
R9_D1_010,09:30:00,09:30:00,CBE054,1,0.0
R9_D1_010,09:50:59,09:51:34,CBE053,2,9092.2
R9_D1_010,09:53:31,09:54:06,CBE052,3,9936.7
R9_D1_010,09:56:39,09:57:14,CBE051,4,11041.3
R9_D1_010,09:59:37,10:00:12,CBE050,5,12076.4
R9_D1_010,10:04:25,10:04:25,CBE049,6,13902.9
R9_D0_011,09:50:00,09:50:00,CBE049,1,0.0
R9_D0_011,09:54:13,09:54:48,CBE050,2,1826.5
R9_D0_011,09:57:11,09:57:46,CBE051,3,2861.6
R9_D0_011,10:00:19,10:00:54,CBE052,4,3966.2
R9_D0_011,10:02:51,10:03:26,CBE053,5,4810.6
R9_D0_011,10:24:25,10:24:25,CBE054,6,13902.9
R9_D1_011,09:50:00,09:50:00,CBE054,1,0.0
R9_D1_011,10:10:59,10:11:34,CBE053,2,9092.2
R9_D1_011,10:13:31,10:14:06,CBE052,3,9936.7
R9_D1_011,10:16:39,10:17:14,CBE051,4,11041.3
R9_D1_011,10:19:37,10:20:12,CBE050,5,12076.4
R9_D1_011,10:24:25,10:24:25,CBE049,6,13902.9
R9_D0_012,10:10:00,10:10:00,CBE049,1,0.0
R9_D0_012,10:14:13,10:14:48,CBE050,2,1826.5
R9_D0_012,10:17:11,10:17:46,CBE051,3,2861.6
R9_D0_012,10:20:19,10:20:54,CBE052,4,3966.2
R9_D0_012,10:22:51,10:23:26,CBE053,5,4810.6
R9_D0_012,10:44:25,10:44:25,CBE054,6,13902.9
R9_D1_012,10:10:00,10:10:00,CBE054,1,0.0
R9_D1_012,10:30:59,10:31:34,CBE053,2,9092.2
R9_D1_012,10:33:31,10:34:06,CBE052,3,9936.7
R9_D1_012,10:36:39,10:37:14,CBE051,4,11041.3
R9_D1_012,10:39:37,10:40:12,CBE050,5,12076.4
R9_D1_012,10:44:25,10:44:25,CBE049,6,13902.9
R9_D0_013,10:50:00,10:50:00,CBE049,1,0.0
R9_D0_013,10:54:13,10:54:48,CBE050,2,1826.5
R9_D0_013,10:57:11,10:57:46,CBE051,3,2861.6
R9_D0_013,11:00:19,11:00:54,CBE052,4,3966.2
R9_D0_013,11:02:51,11:03:26,CBE053,5,4810.6
R9_D0_013,11:24:25,11:24:25,CBE054,6,13902.9
R9_D1_013,10:50:00,10:50:00,CBE054,1,0.0
R9_D1_013,11:10:59,11:11:34,CBE053,2,9092.2
R9_D1_013,11:13:31,11:14:06,CBE052,3,9936.7
R9_D1_013,11:16:39,11:17:14,CBE051,4,11041.3
R9_D1_013,11:19:37,11:20:12,CBE050,5,12076.4
R9_D1_013,11:24:25,11:24:25,CBE049,6,13902.9
R9_D0_014,11:30:00,11:30:00,CBE049,1,0.0
R9_D0_014,11:34:13,11:34:48,CBE050,2,1826.5
R9_D0_014,11:37:11,11:37:46,CBE051,3,2861.6
R9_D0_014,11:40:19,11:40:54,CBE052,4,3966.2
